text,intent,sentiment
ban co ban khong nhe,Chitchat,Neutral
ban co ban khong oi,Chitchat,Negative
ban co ban khong thoi,Chitchat,Positive
ban co ban khong thoi nha,Chitchat,Positive
ban co ban khong thui,Chitchat,Negative
ban co ban khong vay,Chitchat,Positive
ban co phai ai khong,Chitchat,Neutral
ban co phai ai khong ban,Chitchat,Neutral
ban co phai ai khong bot,Chitchat,Neutral
ban co phai ai khong di,Chitchat,Neutral
ban co phai ai khong ha,Chitchat,Neutral
ban co phai ai khong nha,Chitchat,Neutral
ban co phai ai khong oi,Chitchat,Neutral
ban co phai ai khong thoi,Chitchat,Neutral
ban co phai ai khong vay,Chitchat,Neutral
ban giup minh lam gi trong app,Chitchat,Neutral
ban khoe khong,Chitchat,Neutral
ban khoe khong a,Chitchat,Neutral
ban khoe khong ban,Chitchat,Negative
ban khoe khong bot,Chitchat,Neutral
ban khoe khong chut xiu,Chitchat,Positive
ban khoe khong di,Chitchat,Neutral
ban khoe khong ha,Chitchat,Neutral
ban khoe khong hen,Chitchat,Neutral
ban khoe khong may,Chitchat,Positive
ban khoe khong minh di day,Chitchat,Neutral
ban khoe khong nha,Chitchat,Negative
ban khoe khong nhe,Chitchat,Neutral
ban khoe khong oi,Chitchat,Neutral
ban khoe khong thoi,Chitchat,Neutral
ban khoe khong thoi nha,Chitchat,Negative
ban khoe khong thui,Chitchat,Positive
ban khoe khong vay,Chitchat,Neutral
ban la ai,Chitchat,Neutral
ban la ai a,Chitchat,Negative
ban la ai ban,Chitchat,Positive
ban la ai bot,Chitchat,Neutral
ban la ai chut xiu,Chitchat,Negative
ban la ai di,Chitchat,Negative
ban la ai ha,Chitchat,Negative
ban la ai hen,Chitchat,Negative
ban la ai may,Chitchat,Neutral
ban la ai minh di day,Chitchat,Neutral
ban la ai nha,Chitchat,Positive
ban la ai nhe,Chitchat,Neutral
ban la ai oi,Chitchat,Neutral
ban la ai thoi,Chitchat,Neutral
ban la ai thoi nha,Chitchat,Negative
ban la ai thui,Chitchat,Neutral
ban la ai vay,Chitchat,Neutral
ban la ai vay ban,Chitchat,Neutral
ban la ai vay bot,Chitchat,Neutral
ban la ai vay di,Chitchat,Neutral
ban la ai vay ha,Chitchat,Neutral
ban la ai vay nha,Chitchat,Neutral
ban la ai vay oi,Chitchat,Neutral
ban la ai vay thoi,Chitchat,Neutral
ban la ai vay vay,Chitchat,Neutral
ban la nguoi hay bot,Chitchat,Neutral
ban noi hay qua,Chitchat,Neutral
ban noi hay qua a,Chitchat,Neutral
ban noi hay qua ban,Chitchat,Positive
ban noi hay qua bot,Chitchat,Neutral
ban noi hay qua chut xiu,Chitchat,Neutral
ban noi hay qua di,Chitchat,Neutral
ban noi hay qua ha,Chitchat,Neutral
ban noi hay qua hen,Chitchat,Negative
ban noi hay qua may,Chitchat,Negative
ban noi hay qua minh di day,Chitchat,Neutral
ban noi hay qua nha,Chitchat,Neutral
ban noi hay qua nhe,Chitchat,Negative
ban noi hay qua oi,Chitchat,Negative
ban noi hay qua thoi,Chitchat,Neutral
ban noi hay qua thoi nha,Chitchat,Neutral
ban noi hay qua thui,Chitchat,Negative
ban noi hay qua vay,Chitchat,Neutral
ban noi tieng Viet a,Chitchat,Neutral
ban noi tieng Viet a a,Chitchat,Neutral
ban noi tieng Viet a ban,Chitchat,Neutral
ban noi tieng Viet a bot,Chitchat,Negative
ban noi tieng Viet a chut xiu,Chitchat,Neutral
ban noi tieng Viet a di,Chitchat,Neutral
ban noi tieng Viet a ha,Chitchat,Positive
ban noi tieng Viet a hen,Chitchat,Neutral
ban noi tieng Viet a may,Chitchat,Negative
ban noi tieng Viet a minh di day,Chitchat,Neutral
ban noi tieng Viet a nha,Chitchat,Neutral
ban noi tieng Viet a nhe,Chitchat,Neutral
ban noi tieng Viet a oi,Chitchat,Neutral
ban noi tieng Viet a thoi,Chitchat,Neutral
ban noi tieng Viet a thoi nha,Chitchat,Neutral
ban noi tieng Viet a thui,Chitchat,Neutral
ban noi tieng Viet a vay,Chitchat,Positive
ban ten gi,Chitchat,Negative
ban ten gi a,Chitchat,Neutral
ban ten gi ban,Chitchat,Neutral
ban ten gi bot,Chitchat,Neutral
ban ten gi chut xiu,Chitchat,Neutral
ban ten gi di,Chitchat,Neutral
ban ten gi ha,Chitchat,Neutral
ban ten gi hen,Chitchat,Positive
ban ten gi may,Chitchat,Negative
ban ten gi minh di day,Chitchat,Neutral
ban ten gi nha,Chitchat,Positive
ban ten gi nhe,Chitchat,Neutral
ban ten gi oi,Chitchat,Neutral
ban ten gi thoi,Chitchat,Positive
ban ten gi thoi nha,Chitchat,Negative
ban ten gi thui,Chitchat,Neutral
ban ten gi vay,Chitchat,Negative
ban ten la gi,Chitchat,Neutral
ban ten la gi ban,Chitchat,Neutral
ban ten la gi bot,Chitchat,Neutral
ban ten la gi di,Chitchat,Neutral
ban ten la gi ha,Chitchat,Neutral
ban ten la gi nha,Chitchat,Neutral
ban ten la gi oi,Chitchat,Neutral
ban ten la gi thoi,Chitchat,Neutral
ban ten la gi vay,Chitchat,Neutral
bot co lam duoc gi,Chitchat,Neutral
bot cute,Chitchat,Positive
bot cute bot,Chitchat,Positive
bot cute di,Chitchat,Positive
bot cute ha,Chitchat,Positive
bot cute nha,Chitchat,Positive
bot cute qua,Chitchat,Positive
bot cute qua ban,Chitchat,Positive
bot cute qua bot,Chitchat,Positive
bot cute qua di,Chitchat,Positive
bot cute qua ha,Chitchat,Positive
bot cute qua nha,Chitchat,Positive
bot cute qua oi,Chitchat,Positive
bot cute qua thoi,Chitchat,Positive
bot cute qua vay,Chitchat,Positive
bot cute vay,Chitchat,Positive
bot gioi,Chitchat,Positive
bot gioi bot,Chitchat,Positive
bot gioi di,Chitchat,Positive
bot gioi ha,Chitchat,Positive
bot gioi nha,Chitchat,Positive
bot gioi vay,Chitchat,Positive
bot la gi,Chitchat,Neutral
bot la gi ban,Chitchat,Neutral
bot la gi bot,Chitchat,Neutral
bot la gi di,Chitchat,Neutral
bot la gi ha,Chitchat,Neutral
bot la gi nha,Chitchat,Neutral
bot la gi oi,Chitchat,Neutral
bot la gi thoi,Chitchat,Neutral
bot la gi vay,Chitchat,Neutral
bot xinh,Chitchat,Positive
bot xinh bot,Chitchat,Positive
bot xinh di,Chitchat,Positive
bot xinh ha,Chitchat,Positive
bot xinh nha,Chitchat,Positive
bot xinh qua,Chitchat,Positive
bot xinh qua ban,Chitchat,Positive
bot xinh qua bot,Chitchat,Positive
bot xinh qua di,Chitchat,Positive
bot xinh qua ha,Chitchat,Positive
bot xinh qua nha,Chitchat,Positive
bot xinh qua oi,Chitchat,Positive
bot xinh qua thoi,Chitchat,Positive
bot xinh qua vay,Chitchat,Positive
bot xinh vay,Chitchat,Positive
buon that,Chitchat,Negative
buon that ban,Chitchat,Negative
buon that bot,Chitchat,Negative
buon that di,Chitchat,Negative
buon that ha,Chitchat,Negative
buon that nha,Chitchat,Negative
buon that oi,Chitchat,Negative
buon that thoi,Chitchat,Negative
buon that vay,Chitchat,Negative
buon vi ban,Chitchat,Negative
buon vi ban ban,Chitchat,Negative
buon vi ban bot,Chitchat,Negative
buon vi ban di,Chitchat,Negative
buon vi ban ha,Chitchat,Negative
buon vi ban nha,Chitchat,Negative
buon vi ban oi,Chitchat,Negative
buon vi ban thoi,Chitchat,Negative
buon vi ban vay,Chitchat,Negative
buon vi nguoi yeu cu,Chitchat,Negative
buon vi nguoi yeu cu ban,Chitchat,Negative
buon vi nguoi yeu cu bot,Chitchat,Negative
buon vi nguoi yeu cu di,Chitchat,Negative
buon vi nguoi yeu cu ha,Chitchat,Negative
buon vi nguoi yeu cu nha,Chitchat,Negative
buon vi nguoi yeu cu oi,Chitchat,Negative
buon vi nguoi yeu cu thoi,Chitchat,Negative
buon vi nguoi yeu cu vay,Chitchat,Negative
buon vi tien,Chitchat,Negative
buon vi tien ban,Chitchat,Negative
buon vi tien bot,Chitchat,Negative
buon vi tien di,Chitchat,Negative
buon vi tien ha,Chitchat,Negative
buon vi tien nha,Chitchat,Negative
buon vi tien oi,Chitchat,Negative
buon vi tien thoi,Chitchat,Negative
buon vi tien vay,Chitchat,Negative
buon vi viec hoc,Chitchat,Negative
buon vi viec hoc ban,Chitchat,Negative
buon vi viec hoc bot,Chitchat,Negative
buon vi viec hoc di,Chitchat,Negative
buon vi viec hoc ha,Chitchat,Negative
buon vi viec hoc nha,Chitchat,Negative
buon vi viec hoc oi,Chitchat,Negative
buon vi viec hoc thoi,Chitchat,Negative
buon vi viec hoc vay,Chitchat,Negative
buổi tối tốt lành nhé,Chitchat,Neutral
bye nha,Chitchat,Neutral
bye nha a,Chitchat,Neutral
bye nha ban,Chitchat,Negative
bye nha bot,Chitchat,Negative
bye nha chut xiu,Chitchat,Neutral
bye nha di,Chitchat,Neutral
bye nha ha,Chitchat,Neutral
bye nha hen,Chitchat,Neutral
bye nha may,Chitchat,Positive
bye nha minh di day,Chitchat,Negative
bye nha nha,Chitchat,Neutral
bye nha nhe,Chitchat,Positive
bye nha oi,Chitchat,Neutral
bye nha thoi,Chitchat,Neutral
bye nha thoi nha,Chitchat,Negative
bye nha thui,Chitchat,Positive
bye nha vay,Chitchat,Negative
bạn có thích theme pastel không hay chỉ thích đen trắng,Chitchat,Neutral
bạn hiểu nhầm rồi mình không bảo bật dark mode đâu,Chitchat,Neutral
bạn nghĩ chế độ sáng có hại mắt không khi làm đêm,Chitchat,Neutral
bạn nghĩ sao về giao diện tối của messenger zalo,Chitchat,Neutral
cach ghi chi tieu,Chitchat,Neutral
cach ghi chi tieu ban,Chitchat,Neutral
cach ghi chi tieu bot,Chitchat,Neutral
cach ghi chi tieu di,Chitchat,Neutral
cach ghi chi tieu ha,Chitchat,Neutral
cach ghi chi tieu nha,Chitchat,Neutral
cach ghi chi tieu oi,Chitchat,Neutral
cach ghi chi tieu thoi,Chitchat,Neutral
cach ghi chi tieu vay,Chitchat,Neutral
cai dat o dau,Chitchat,Neutral
cai dat o dau ban,Chitchat,Neutral
cai dat o dau bot,Chitchat,Neutral
cai dat o dau di,Chitchat,Neutral
cai dat o dau ha,Chitchat,Neutral
cai dat o dau nha,Chitchat,Neutral
cai dat o dau oi,Chitchat,Neutral
cai dat o dau thoi,Chitchat,Neutral
cai dat o dau vay,Chitchat,Neutral
cam on bot,Chitchat,Positive
cam on bot bot,Chitchat,Positive
cam on bot di,Chitchat,Positive
cam on bot ha,Chitchat,Positive
cam on bot nha,Chitchat,Positive
cam on bot vay,Chitchat,Positive
cam on nhe,Chitchat,Neutral
cam on nhe a,Chitchat,Negative
cam on nhe ban,Chitchat,Neutral
cam on nhe bot,Chitchat,Neutral
cam on nhe bot ban,Chitchat,Positive
cam on nhe bot bot,Chitchat,Positive
cam on nhe bot di,Chitchat,Positive
cam on nhe bot ha,Chitchat,Positive
cam on nhe bot nha,Chitchat,Positive
cam on nhe bot oi,Chitchat,Positive
cam on nhe bot thoi,Chitchat,Positive
cam on nhe bot vay,Chitchat,Positive
cam on nhe chut xiu,Chitchat,Positive
cam on nhe di,Chitchat,Neutral
cam on nhe ha,Chitchat,Neutral
cam on nhe hen,Chitchat,Neutral
cam on nhe may,Chitchat,Positive
cam on nhe minh di day,Chitchat,Neutral
cam on nhe nha,Chitchat,Neutral
cam on nhe nhe,Chitchat,Positive
cam on nhe oi,Chitchat,Positive
cam on nhe thoi,Chitchat,Neutral
cam on nhe thoi nha,Chitchat,Neutral
cam on nhe thui,Chitchat,Negative
cam on nhe vay,Chitchat,Neutral
chan hoc,Chitchat,Negative
chan hoc ban,Chitchat,Negative
chan hoc bot,Chitchat,Negative
chan hoc di,Chitchat,Negative
chan hoc ha,Chitchat,Negative
chan hoc nha,Chitchat,Negative
chan hoc oi,Chitchat,Negative
chan hoc thoi,Chitchat,Negative
chan hoc vay,Chitchat,Negative
chan lam,Chitchat,Negative
chan lam ban,Chitchat,Negative
chan lam bot,Chitchat,Negative
chan lam di,Chitchat,Negative
chan lam ha,Chitchat,Negative
chan lam nha,Chitchat,Negative
chan lam oi,Chitchat,Negative
chan lam thoi,Chitchat,Negative
chan lam vay,Chitchat,Negative
chan lam viec,Chitchat,Negative
chan lam viec ban,Chitchat,Negative
chan lam viec bot,Chitchat,Negative
chan lam viec di,Chitchat,Negative
chan lam viec ha,Chitchat,Negative
chan lam viec nha,Chitchat,Negative
chan lam viec oi,Chitchat,Negative
chan lam viec thoi,Chitchat,Negative
chan lam viec vay,Chitchat,Negative
chan qua di,Chitchat,Negative
chan qua di ban,Chitchat,Negative
chan qua di bot,Chitchat,Negative
chan qua di di,Chitchat,Negative
chan qua di ha,Chitchat,Negative
chan qua di nha,Chitchat,Negative
chan qua di oi,Chitchat,Negative
chan qua di thoi,Chitchat,Negative
chan qua di vay,Chitchat,Negative
chao ban may,Chitchat,Positive
chao ban may bot,Chitchat,Positive
chao ban may di,Chitchat,Positive
chao ban may ha,Chitchat,Positive
chao ban may nha,Chitchat,Positive
chao ban may nha ban,Chitchat,Positive
chao ban may nha bot,Chitchat,Positive
chao ban may nha di,Chitchat,Positive
chao ban may nha ha,Chitchat,Positive
chao ban may nha nha,Chitchat,Positive
chao ban may nha oi,Chitchat,Positive
chao ban may nha thoi,Chitchat,Positive
chao ban may nha vay,Chitchat,Positive
chao ban may vay,Chitchat,Positive
chao bot,Chitchat,Negative
chao bot a,Chitchat,Positive
chao bot ban,Chitchat,Negative
chao bot bot,Chitchat,Positive
chao bot chut xiu,Chitchat,Neutral
chao bot di,Chitchat,Neutral
chao bot ha,Chitchat,Neutral
chao bot hen,Chitchat,Neutral
chao bot may,Chitchat,Neutral
chao bot minh di day,Chitchat,Neutral
chao bot nha,Chitchat,Negative
chao bot nha ban,Chitchat,Positive
chao bot nha bot,Chitchat,Positive
chao bot nha di,Chitchat,Positive
chao bot nha ha,Chitchat,Positive
chao bot nha nha,Chitchat,Positive
chao bot nha oi,Chitchat,Positive
chao bot nha thoi,Chitchat,Positive
chao bot nha vay,Chitchat,Positive
chao bot nhe,Chitchat,Neutral
chao bot oi,Chitchat,Neutral
chao bot thoi,Chitchat,Neutral
chao bot thoi nha,Chitchat,Negative
chao bot thui,Chitchat,Negative
chao bot vay,Chitchat,Neutral
chi hoi app thoi nhe,Chitchat,Neutral
chi muon tam su,Chitchat,Positive
chi muon tam su a,Chitchat,Positive
chi muon tam su ban,Chitchat,Positive
chi muon tam su bot,Chitchat,Neutral
chi muon tam su chut xiu,Chitchat,Neutral
chi muon tam su di,Chitchat,Neutral
chi muon tam su ha,Chitchat,Neutral
chi muon tam su hen,Chitchat,Negative
chi muon tam su may,Chitchat,Positive
chi muon tam su minh di day,Chitchat,Neutral
chi muon tam su nha,Chitchat,Neutral
chi muon tam su nhe,Chitchat,Negative
chi muon tam su oi,Chitchat,Neutral
chi muon tam su thoi,Chitchat,Neutral
chi muon tam su thoi nha,Chitchat,Neutral
chi muon tam su thui,Chitchat,Neutral
chi muon tam su vay,Chitchat,Neutral
cho hoi nhanh ve app,Chitchat,Neutral
cho minh hoi,Chitchat,Neutral
cho minh hoi app lam gi,Chitchat,Neutral
cho minh hoi app lam gi di,Chitchat,Neutral
cho minh hoi app lam gi nha,Chitchat,Neutral
cho minh hoi app lam gi vay,Chitchat,Neutral
cho minh hoi ban,Chitchat,Neutral
cho minh hoi bot,Chitchat,Neutral
cho minh hoi di,Chitchat,Neutral
cho minh hoi ha,Chitchat,Neutral
cho minh hoi nha,Chitchat,Neutral
cho minh hoi nhanh,Chitchat,Neutral
cho minh hoi nhanh a,Chitchat,Negative
cho minh hoi nhanh ban,Chitchat,Neutral
cho minh hoi nhanh bot,Chitchat,Neutral
cho minh hoi nhanh chut xiu,Chitchat,Neutral
cho minh hoi nhanh di,Chitchat,Neutral
cho minh hoi nhanh ha,Chitchat,Negative
cho minh hoi nhanh hen,Chitchat,Neutral
cho minh hoi nhanh may,Chitchat,Negative
cho minh hoi nhanh minh di day,Chitchat,Neutral
cho minh hoi nhanh nha,Chitchat,Positive
cho minh hoi nhanh nhe,Chitchat,Neutral
cho minh hoi nhanh oi,Chitchat,Negative
cho minh hoi nhanh thoi,Chitchat,Positive
cho minh hoi nhanh thoi nha,Chitchat,Neutral
cho minh hoi nhanh thui,Chitchat,Neutral
cho minh hoi nhanh vay,Chitchat,Neutral
cho minh hoi oi,Chitchat,Neutral
cho minh hoi thoi,Chitchat,Neutral
cho minh hoi tro ly nay lam gi,Chitchat,Neutral
cho minh hoi vay,Chitchat,Neutral
chuc ngon mieng,Chitchat,Neutral
chuc ngon mieng a,Chitchat,Negative
chuc ngon mieng ban,Chitchat,Negative
chuc ngon mieng bot,Chitchat,Neutral
chuc ngon mieng chut xiu,Chitchat,Positive
chuc ngon mieng di,Chitchat,Positive
chuc ngon mieng ha,Chitchat,Positive
chuc ngon mieng hen,Chitchat,Neutral
chuc ngon mieng may,Chitchat,Negative
chuc ngon mieng minh di day,Chitchat,Neutral
chuc ngon mieng nha,Chitchat,Neutral
chuc ngon mieng nhe,Chitchat,Positive
chuc ngon mieng oi,Chitchat,Neutral
chuc ngon mieng thoi,Chitchat,Neutral
chuc ngon mieng thoi nha,Chitchat,Neutral
chuc ngon mieng thui,Chitchat,Negative
chuc ngon mieng vay,Chitchat,Positive
"chào buổi tối, hôm nay mệt quá",Chitchat,Negative
chúc bạn buổi tối vui vẻ,Chitchat,Neutral
chúc ngủ ngon buổi tối,Chitchat,Neutral
chế độ hài hước của bạn làm mình cười suốt,Chitchat,Positive
chế độ nói chuyện này của bot dễ thương quá ha,Chitchat,Positive
chế độ trả lời của bạn hơi máy móc nhưng cũng dễ thương,Chitchat,Neutral
chỉ muốn chat về UX chung chung không cấu hình app,Chitchat,Neutral
co ai khong,Chitchat,Neutral
co ai khong a,Chitchat,Neutral
co ai khong ban,Chitchat,Neutral
co ai khong bot,Chitchat,Neutral
co ai khong chut xiu,Chitchat,Neutral
co ai khong di,Chitchat,Neutral
co ai khong ha,Chitchat,Neutral
co ai khong hen,Chitchat,Neutral
co ai khong may,Chitchat,Neutral
co ai khong minh di day,Chitchat,Neutral
co ai khong nha,Chitchat,Neutral
co ai khong nhe,Chitchat,Neutral
co ai khong oi,Chitchat,Neutral
co ai khong thoi,Chitchat,Neutral
co ai khong thoi nha,Chitchat,Neutral
co ai khong thui,Chitchat,Neutral
co ai khong vay,Chitchat,Neutral
co bao cao khong,Chitchat,Neutral
co bao cao khong ban,Chitchat,Neutral
co bao cao khong bot,Chitchat,Neutral
co bao cao khong di,Chitchat,Neutral
co bao cao khong ha,Chitchat,Neutral
co bao cao khong nha,Chitchat,Neutral
co bao cao khong oi,Chitchat,Neutral
co bao cao khong thoi,Chitchat,Neutral
co bao cao khong vay,Chitchat,Neutral
co bao mat khong,Chitchat,Neutral
co bao mat khong ban,Chitchat,Neutral
co bao mat khong bot,Chitchat,Neutral
co bao mat khong di,Chitchat,Neutral
co bao mat khong ha,Chitchat,Neutral
co bao mat khong nha,Chitchat,Neutral
co bao mat khong oi,Chitchat,Neutral
co bao mat khong thoi,Chitchat,Neutral
co bao mat khong vay,Chitchat,Neutral
co the hoi khong,Chitchat,Neutral
co the hoi khong ban,Chitchat,Neutral
co the hoi khong bot,Chitchat,Neutral
co the hoi khong di,Chitchat,Neutral
co the hoi khong ha,Chitchat,Neutral
co the hoi khong nha,Chitchat,Neutral
co the hoi khong oi,Chitchat,Neutral
co the hoi khong thoi,Chitchat,Neutral
co the hoi khong vay,Chitchat,Neutral
cool bot,Chitchat,Positive
cool bot bot,Chitchat,Positive
cool bot di,Chitchat,Positive
cool bot ha,Chitchat,Positive
cool bot nha,Chitchat,Positive
cool bot vay,Chitchat,Positive
câu vừa rồi chỉ là ví dụ ngữ pháp có chữ chế độ thôi,Chitchat,Neutral
dang nhap the nao,Chitchat,Neutral
dang nhap the nao ban,Chitchat,Neutral
dang nhap the nao bot,Chitchat,Neutral
dang nhap the nao di,Chitchat,Neutral
dang nhap the nao ha,Chitchat,Neutral
dang nhap the nao nha,Chitchat,Neutral
dang yeu qua,Chitchat,Positive
dang yeu qua ban,Chitchat,Positive
dang yeu qua bot,Chitchat,Positive
dang yeu qua di,Chitchat,Positive
dang yeu qua ha,Chitchat,Positive
dang yeu qua nha,Chitchat,Positive
dang yeu qua oi,Chitchat,Positive
dang yeu qua thoi,Chitchat,Positive
dang yeu qua vay,Chitchat,Positive
dark mode là gì vậy bạn giải thích chơi thôi,Chitchat,Neutral
dark mode meme trên mạng nhiều quá chán ghê,Chitchat,Negative
doi luc can dong vien,Chitchat,Negative
doi luc can dong vien a,Chitchat,Neutral
doi luc can dong vien ban,Chitchat,Neutral
doi luc can dong vien bot,Chitchat,Neutral
doi luc can dong vien chut xiu,Chitchat,Positive
doi luc can dong vien di,Chitchat,Neutral
doi luc can dong vien ha,Chitchat,Negative
doi luc can dong vien hen,Chitchat,Neutral
doi luc can dong vien may,Chitchat,Positive
doi luc can dong vien minh di day,Chitchat,Neutral
doi luc can dong vien nha,Chitchat,Negative
doi luc can dong vien nhe,Chitchat,Positive
doi luc can dong vien oi,Chitchat,Positive
doi luc can dong vien thoi,Chitchat,Neutral
doi luc can dong vien thoi nha,Chitchat,Neutral
doi luc can dong vien thui,Chitchat,Neutral
doi luc can dong vien vay,Chitchat,Neutral
doi luc met,Chitchat,Neutral
doi luc met a,Chitchat,Negative
doi luc met ban,Chitchat,Negative
doi luc met bot,Chitchat,Negative
doi luc met chut xiu,Chitchat,Neutral
doi luc met di,Chitchat,Neutral
doi luc met ha,Chitchat,Neutral
doi luc met hen,Chitchat,Neutral
doi luc met may,Chitchat,Neutral
doi luc met minh di day,Chitchat,Neutral
doi luc met nha,Chitchat,Neutral
doi luc met nhe,Chitchat,Neutral
doi luc met oi,Chitchat,Positive
doi luc met thoi,Chitchat,Positive
doi luc met thoi nha,Chitchat,Negative
doi luc met thui,Chitchat,Negative
doi luc met vay,Chitchat,Neutral
doi mat khau,Chitchat,Neutral
doi mat khau ban,Chitchat,Neutral
doi mat khau bot,Chitchat,Neutral
doi mat khau di,Chitchat,Neutral
doi mat khau ha,Chitchat,Neutral
doi mat khau nha,Chitchat,Neutral
doi mat khau oi,Chitchat,Neutral
doi mat khau thoi,Chitchat,Neutral
doi mat khau vay,Chitchat,Neutral
dth qua,Chitchat,Positive
dth qua bot,Chitchat,Positive
dth qua di,Chitchat,Positive
dth qua ha,Chitchat,Positive
dth qua nha,Chitchat,Positive
dth qua vay,Chitchat,Positive
du lieu luu o dau,Chitchat,Neutral
du lieu luu o dau ban,Chitchat,Neutral
du lieu luu o dau bot,Chitchat,Neutral
du lieu luu o dau di,Chitchat,Neutral
du lieu luu o dau ha,Chitchat,Neutral
