text,intent,sentiment
Alo Mimo ơi ơi ông đang tổn thương,Chitchat,Negative
Alo Mimo ơi ơi ông đang vô tri 💔,Chitchat,Negative
Alo Mimo ơi ơi đang buồn 😭,Chitchat,Negative
Alo Mimo ơi ơi đang buồn 🥲,Chitchat,Negative
Alo Mimo ơi ơi đang nản,Chitchat,Negative
Alo Mimo ơi ơi đang stress,Chitchat,Negative
Alo Mimo ơi ơi đang vô tri 🥲,Chitchat,Negative
Alo Mimo ơi ơi đang áp lực 😢,Chitchat,Negative
Alo Mimo ơi ơi đang áp lực 😮‍💨,Chitchat,Negative
Alo Mimo ơi ở đâu á,Chitchat,Neutral
Alo Mimo ơi ở đâu á id18832,Chitchat,Neutral
Alo Mimo ở đâu á,Chitchat,Neutral
Alo Mimo ở đâu á 👀,Chitchat,Neutral
Alo ai tạo ra bạn,Chitchat,Neutral
Alo ai tạo ra bạn id10643,Chitchat,Neutral
Alo ai tạo ra bạn id11952,Chitchat,Neutral
Alo ai tạo ra bạn id15291,Chitchat,Neutral
Alo ai tạo ra bạn id15464,Chitchat,Neutral
Alo ai tạo ra bạn id17133,Chitchat,Neutral
Alo ai tạo ra bạn id17506,Chitchat,Neutral
Alo ai tạo ra bạn id17598,Chitchat,Neutral
Alo ai tạo ra bạn id18269,Chitchat,Neutral
Alo ai tạo ra bạn id18678,Chitchat,Neutral
Alo ai tạo ra bạn id19929,Chitchat,Neutral
Alo ai tạo ra bạn id3307,Chitchat,Neutral
Alo ai tạo ra bạn id3843,Chitchat,Neutral
Alo ai tạo ra bạn id5650,Chitchat,Neutral
Alo ai tạo ra bạn id8652,Chitchat,Neutral
Alo ai tạo ra bạn id8880,Chitchat,Neutral
Alo ai tạo ra bạn id9644,Chitchat,Neutral
Alo ai tạo ra bạn ❓,Chitchat,Neutral
Alo ai tạo ra bạn ❓ id5899,Chitchat,Neutral
Alo ai tạo ra bạn ❓ id7718,Chitchat,Neutral
Alo ai tạo ra bạn 🐧,Chitchat,Neutral
Alo ai tạo ra bạn 🐧 id4131,Chitchat,Neutral
Alo ai tạo ra bạn 👀,Chitchat,Neutral
Alo ai tạo ra bạn 👀 id13779,Chitchat,Neutral
Alo ai tạo ra bạn 💬,Chitchat,Neutral
Alo ai tạo ra bạn 💬 id17873,Chitchat,Neutral
Alo ai tạo ra bạn 💬 id8619,Chitchat,Neutral
Alo ai tạo ra bạn 💬 id9197,Chitchat,Neutral
Alo ai tạo ra bạn 🤔,Chitchat,Neutral
Alo ai tạo ra bạn 🤔 id18021,Chitchat,Neutral
Alo ai tạo ra bạn 🤖,Chitchat,Neutral
Alo biết nói chuyện không,Chitchat,Neutral
Alo biết nói chuyện không id11450,Chitchat,Neutral
Alo biết nói chuyện không id12731,Chitchat,Neutral
Alo biết nói chuyện không id14217,Chitchat,Neutral
Alo biết nói chuyện không id18281,Chitchat,Neutral
Alo biết nói chuyện không id19957,Chitchat,Neutral
Alo biết nói chuyện không id8096,Chitchat,Neutral
Alo biết nói chuyện không ❓,Chitchat,Neutral
Alo biết nói chuyện không ❓ id10384,Chitchat,Neutral
Alo biết nói chuyện không 🐧,Chitchat,Neutral
Alo biết nói chuyện không 🐧 id5659,Chitchat,Neutral
Alo biết nói chuyện không 👀,Chitchat,Neutral
Alo biết nói chuyện không 💬,Chitchat,Neutral
Alo biết nói chuyện không 💬 id12865,Chitchat,Neutral
Alo biết nói chuyện không 💬 id18324,Chitchat,Neutral
Alo biết nói chuyện không 🤔,Chitchat,Neutral
Alo biết nói chuyện không 🤔 id12480,Chitchat,Neutral
Alo biết nói chuyện không 🤔 id16541,Chitchat,Neutral
Alo biết nói chuyện không 🤔 id7770,Chitchat,Neutral
Alo bot ai tạo ra bạn,Chitchat,Neutral
Alo bot ai tạo ra bạn ❓,Chitchat,Neutral
Alo bot ai tạo ra bạn 💬,Chitchat,Neutral
Alo bot biết nói chuyện không ❓,Chitchat,Neutral
Alo bot biết nói chuyện không 🐧,Chitchat,Neutral
Alo bot bot làm được gì 👀,Chitchat,Neutral
Alo bot bạn là ai,Chitchat,Neutral
Alo bot có nghe rõ trả lời không,Chitchat,Neutral
Alo bot là nam hay nữ ❓,Chitchat,Neutral
Alo bot làm đc gì,Chitchat,Neutral
Alo bot làm đc gì 💬,Chitchat,Neutral
Alo bot làm đc gì 🤖,Chitchat,Neutral
Alo bot làm được gì,Chitchat,Neutral
Alo bot làm được gì id10463,Chitchat,Neutral
Alo bot làm được gì id10798,Chitchat,Neutral
Alo bot làm được gì id11396,Chitchat,Neutral
Alo bot làm được gì id14840,Chitchat,Neutral
Alo bot làm được gì id15811,Chitchat,Neutral
Alo bot làm được gì id16860,Chitchat,Neutral
Alo bot làm được gì id17470,Chitchat,Neutral
Alo bot làm được gì id18258,Chitchat,Neutral
Alo bot làm được gì id18818,Chitchat,Neutral
Alo bot làm được gì id19697,Chitchat,Neutral
Alo bot làm được gì ❓,Chitchat,Neutral
Alo bot làm được gì ❓ id12170,Chitchat,Neutral
Alo bot làm được gì ❓ id15101,Chitchat,Neutral
Alo bot làm được gì ❓ id15829,Chitchat,Neutral
Alo bot làm được gì 🐧,Chitchat,Neutral
Alo bot làm được gì 🐧 id6229,Chitchat,Neutral
Alo bot làm được gì 🐧 id7766,Chitchat,Neutral
Alo bot làm được gì 👀,Chitchat,Neutral
Alo bot làm được gì 👀 id16899,Chitchat,Neutral
Alo bot làm được gì 👀 id4420,Chitchat,Neutral
Alo bot làm được gì 👀 id6416,Chitchat,Neutral
Alo bot làm được gì 👀 id7284,Chitchat,Neutral
Alo bot làm được gì 👀 id8565,Chitchat,Neutral
Alo bot làm được gì 🤔,Chitchat,Neutral
Alo bot làm được gì 🤖,Chitchat,Neutral
Alo bot làm được gì 🤖 id18008,Chitchat,Neutral
Alo bot làm được gì 🤖 id5661,Chitchat,Neutral
Alo bot mấy tuổi rồi,Chitchat,Neutral
Alo bot mấy tuổi rồi id18193,Chitchat,Neutral
Alo bot mấy tuổi rồi 🤖,Chitchat,Neutral
Alo bot tên gì á,Chitchat,Neutral
Alo bot tên gì á id1235,Chitchat,Neutral
Alo bot tên gì á id14438,Chitchat,Neutral
Alo bot tên gì á id4351,Chitchat,Neutral
Alo bot tên gì á id6533,Chitchat,Neutral
Alo bot đang làm gì đấy,Chitchat,Neutral
Alo bot đang làm gì đấy 🤖,Chitchat,Neutral
Alo bot ơi ai tạo ra bạn,Chitchat,Neutral
Alo bot ơi ai tạo ra bạn id16312,Chitchat,Neutral
Alo bot ơi ai tạo ra bạn id16447,Chitchat,Neutral
Alo bot ơi biết nói chuyện không,Chitchat,Neutral
Alo bot ơi biết nói chuyện không id14538,Chitchat,Neutral
Alo bot ơi biết nói chuyện không 💬,Chitchat,Neutral
Alo bot ơi biết nói chuyện không 💬 id17061,Chitchat,Neutral
Alo bot ơi biết nói chuyện không 🤖,Chitchat,Neutral
Alo bot ơi biết nói chuyện không 🤖 id15674,Chitchat,Neutral
Alo bot ơi bot làm được gì,Chitchat,Neutral
Alo bot ơi bot làm được gì id11666,Chitchat,Neutral
Alo bot ơi bot làm được gì 👀,Chitchat,Neutral
Alo bot ơi bro đang buồn,Chitchat,Negative
Alo bot ơi bro đang buồn id5945,Chitchat,Negative
Alo bot ơi bro đang bất lực 🥲,Chitchat,Negative
Alo bot ơi bro đang chán,Chitchat,Negative
Alo bot ơi bro đang chán id16443,Chitchat,Negative
Alo bot ơi bro đang mệt 📉,Chitchat,Negative
Alo bot ơi bro đang mệt 🥲,Chitchat,Negative
Alo bot ơi bro đang stress 😭,Chitchat,Negative
Alo bot ơi bro đang áp lực,Chitchat,Negative
Alo bot ơi bro đang áp lực id14303,Chitchat,Negative
Alo bot ơi bro đang áp lực id7808,Chitchat,Negative
Alo bot ơi bà đang buồn 🥲,Chitchat,Negative
Alo bot ơi bà đang mệt 🥺,Chitchat,Negative
Alo bot ơi bà đang nản 🥺,Chitchat,Negative
Alo bot ơi bà đang stress 💔,Chitchat,Negative
Alo bot ơi bà đang stress 📉,Chitchat,Negative
Alo bot ơi bà đang suy 💔,Chitchat,Negative
Alo bot ơi bà đang suy 😮‍💨,Chitchat,Negative
Alo bot ơi bà đang vô tri,Chitchat,Negative
Alo bot ơi bác đang bất lực,Chitchat,Negative
Alo bot ơi bác đang bất lực id16308,Chitchat,Negative
Alo bot ơi bác đang bất lực 😮‍💨,Chitchat,Negative
Alo bot ơi bác đang chán,Chitchat,Negative
Alo bot ơi bác đang chán id14326,Chitchat,Negative
Alo bot ơi bác đang chán 📉,Chitchat,Negative
Alo bot ơi bác đang nản,Chitchat,Negative
Alo bot ơi bác đang nản id18142,Chitchat,Negative
Alo bot ơi bác đang suy 💔,Chitchat,Negative
Alo bot ơi bác đang tổn thương 😭,Chitchat,Negative
Alo bot ơi bác đang tổn thương 😮‍💨,Chitchat,Negative
Alo bot ơi bác đang vô tri,Chitchat,Negative
Alo bot ơi bác đang vô tri id15285,Chitchat,Negative
Alo bot ơi bác đang áp lực 😭,Chitchat,Negative
Alo bot ơi bạn là ai,Chitchat,Neutral
Alo bot ơi có nghe rõ trả lời không,Chitchat,Neutral
Alo bot ơi cậu đang buồn 😢,Chitchat,Negative
Alo bot ơi cậu đang buồn 😭,Chitchat,Negative
Alo bot ơi cậu đang chán 😢,Chitchat,Negative
Alo bot ơi cậu đang chán 😮‍💨,Chitchat,Negative
Alo bot ơi cậu đang mệt,Chitchat,Negative
Alo bot ơi cậu đang stress,Chitchat,Negative
Alo bot ơi cậu đang vô tri 📉,Chitchat,Negative
Alo bot ơi cậu đang áp lực 😭,Chitchat,Negative
Alo bot ơi em đang buồn 📉,Chitchat,Negative
Alo bot ơi em đang buồn 😢,Chitchat,Negative
Alo bot ơi em đang buồn 😮‍💨,Chitchat,Negative
Alo bot ơi em đang bất lực 😭,Chitchat,Negative
Alo bot ơi em đang bất lực 🥺,Chitchat,Negative
Alo bot ơi em đang chán,Chitchat,Negative
Alo bot ơi em đang met 🥲,Chitchat,Negative
Alo bot ơi em đang nản 🥺,Chitchat,Negative
Alo bot ơi em đang stress 😢,Chitchat,Negative
Alo bot ơi em đang tổn thương,Chitchat,Negative
Alo bot ơi em đang vô tri,Chitchat,Negative
Alo bot ơi em đang vô tri id15039,Chitchat,Negative
Alo bot ơi em đang áp lực 📉,Chitchat,Negative
Alo bot ơi em đang áp lực 😢,Chitchat,Negative
Alo bot ơi là nam hay nữ 👀,Chitchat,Neutral
Alo bot ơi là nam hay nữ 🤔,Chitchat,Neutral
Alo bot ơi mình đang buồn,Chitchat,Negative
Alo bot ơi mình đang buồn 💔,Chitchat,Negative
Alo bot ơi mình đang buồn 😢,Chitchat,Negative
Alo bot ơi mình đang bất lực 😭,Chitchat,Negative
Alo bot ơi mình đang chán 😭,Chitchat,Negative
Alo bot ơi mình đang mệt 🥺,Chitchat,Negative
Alo bot ơi mình đang stress 🥲,Chitchat,Negative
Alo bot ơi mấy ní đang buồn,Chitchat,Negative
Alo bot ơi mấy ní đang bất lực 📉,Chitchat,Negative
Alo bot ơi mấy ní đang mệt,Chitchat,Negative
Alo bot ơi mấy ní đang nản,Chitchat,Negative
Alo bot ơi mấy ní đang nản 🥲,Chitchat,Negative
Alo bot ơi mấy ní đang suy 😢,Chitchat,Negative
Alo bot ơi mấy ní đang suy 😭,Chitchat,Negative
Alo bot ơi mấy ní đang vô tri 😢,Chitchat,Negative
Alo bot ơi mấy ní đang áp lực,Chitchat,Negative
Alo bot ơi mấy tuổi rồi ❓,Chitchat,Neutral
Alo bot ơi mấy tuổi rồi 💬,Chitchat,Neutral
Alo bot ơi ta đang nản,Chitchat,Negative
Alo bot ơi ta đang nản id17385,Chitchat,Negative
Alo bot ơi ta đang stress 😢,Chitchat,Negative
Alo bot ơi ta đang suy,Chitchat,Negative
Alo bot ơi ta đang tổn thương,Chitchat,Negative
Alo bot ơi ta đang tổn thương 🥲,Chitchat,Negative
Alo bot ơi tui đang buồn 😮‍💨,Chitchat,Negative
Alo bot ơi tui đang bất lực 🥺,Chitchat,Negative
Alo bot ơi tui đang chán,Chitchat,Negative
Alo bot ơi tui đang mệt,Chitchat,Negative
Alo bot ơi tui đang stress,Chitchat,Negative
Alo bot ơi tui đang suy 😢,Chitchat,Negative
Alo bot ơi tên gì á,Chitchat,Neutral
Alo bot ơi ông đang buồn 🥲,Chitchat,Negative
Alo bot ơi ông đang chán,Chitchat,Negative
Alo bot ơi ông đang mệt 😮‍💨,Chitchat,Negative
Alo bot ơi ông đang vô tri,Chitchat,Negative
Alo bot ơi ông đang áp lực,Chitchat,Negative
Alo bot ơi ông đang áp lực 😢,Chitchat,Negative
Alo bot ơi đang buồn,Chitchat,Negative
Alo bot ơi đang buồn 😢,Chitchat,Negative
Alo bot ơi đang bất lực,Chitchat,Negative
Alo bot ơi đang chán 💔,Chitchat,Negative
Alo bot ơi đang mệt,Chitchat,Negative
Alo bot ơi đang mệt 😮‍💨,Chitchat,Negative
Alo bot ơi đang nản,Chitchat,Negative
Alo bot ơi đang vô tri,Chitchat,Negative
Alo bot ơi ơi bro đang mệt 💔,Chitchat,Negative
Alo bot ơi ơi bro đang nản 😭,Chitchat,Negative
Alo bot ơi ơi bro đang stress,Chitchat,Negative
Alo bot ơi ơi bro đang stress 🥺,Chitchat,Negative
Alo bot ơi ơi bro đang suy,Chitchat,Negative
Alo bot ơi ơi bro đang tổn thương 😮‍💨,Chitchat,Negative
Alo bot ơi ơi bro đang vô tri 📉,Chitchat,Negative
Alo bot ơi ơi bro đang áp lực 😭,Chitchat,Negative
Alo bot ơi ơi bà đang bất lực,Chitchat,Negative
Alo bot ơi ơi bà đang bất lực 😭,Chitchat,Negative
Alo bot ơi ơi bà đang chán,Chitchat,Negative
Alo bot ơi ơi bà đang chán id6571,Chitchat,Negative
Alo bot ơi ơi bà đang chán 🥲,Chitchat,Negative
Alo bot ơi ơi bà đang nản,Chitchat,Negative
Alo bot ơi ơi bà đang stress,Chitchat,Negative
Alo bot ơi ơi bà đang suy 💔,Chitchat,Negative
Alo bot ơi ơi bà đang tổn thương 💔,Chitchat,Negative
Alo bot ơi ơi bác đang buồn,Chitchat,Negative
Alo bot ơi ơi bác đang chán 🥺,Chitchat,Negative
Alo bot ơi ơi bác đang mệt,Chitchat,Negative
Alo bot ơi ơi bác đang nản,Chitchat,Negative
Alo bot ơi ơi bác đang suy,Chitchat,Negative
Alo bot ơi ơi bác đang tổn thương,Chitchat,Negative
Alo bot ơi ơi bác đang vô tri,Chitchat,Negative
Alo bot ơi ơi bác đang vô tri 💔,Chitchat,Negative
Alo bot ơi ơi bác đang vô tri 📉,Chitchat,Negative
Alo bot ơi ơi bác đang áp lực,Chitchat,Negative
Alo bot ơi ơi bác đang áp lực id8271,Chitchat,Negative
Alo bot ơi ơi bác đang áp lực 😮‍💨,Chitchat,Negative
Alo bot ơi ơi cậu đang bất lực 😭,Chitchat,Negative
Alo bot ơi ơi cậu đang chán,Chitchat,Negative
Alo bot ơi ơi cậu đang chán 🥺,Chitchat,Negative
Alo bot ơi ơi cậu đang mệt,Chitchat,Negative
Alo bot ơi ơi cậu đang mệt 📉,Chitchat,Negative
Alo bot ơi ơi cậu đang mệt 😮‍💨,Chitchat,Negative
Alo bot ơi ơi cậu đang mệt 🥺,Chitchat,Negative
Alo bot ơi ơi cậu đang stress,Chitchat,Negative
Alo bot ơi ơi cậu đang tổn thương,Chitchat,Negative
Alo bot ơi ơi cậu đang tổn thương 📉,Chitchat,Negative
Alo bot ơi ơi cậu đang vô tri,Chitchat,Negative
Alo bot ơi ơi cậu đang áp lực 📉,Chitchat,Negative
Alo bot ơi ơi cậu đang áp lực 📉 id12773,Chitchat,Negative
Alo bot ơi ơi em đang buon 😢,Chitchat,Negative
Alo bot ơi ơi em đang bất lực 💔,Chitchat,Negative
Alo bot ơi ơi em đang stress 🥲,Chitchat,Negative
Alo bot ơi ơi em đang suy,Chitchat,Negative
Alo bot ơi ơi em đang suy 📉,Chitchat,Negative
Alo bot ơi ơi em đang tổn thương,Chitchat,Negative
Alo bot ơi ơi em đang tổn thương 😢,Chitchat,Negative
Alo bot ơi ơi em đang vô tri 😮‍💨,Chitchat,Negative
Alo bot ơi ơi em đang vô tri 🥺,Chitchat,Negative
Alo bot ơi ơi em đang áp lực 📉,Chitchat,Negative
Alo bot ơi ơi mình đang buồn 😢,Chitchat,Negative
Alo bot ơi ơi mình đang bất lực 😢,Chitchat,Negative
Alo bot ơi ơi mình đang chán 😮‍💨,Chitchat,Negative
Alo bot ơi ơi mình đang suy,Chitchat,Negative
Alo bot ơi ơi mình đang suy 💔,Chitchat,Negative
Alo bot ơi ơi mình đang vô tri 😭,Chitchat,Negative
Alo bot ơi ơi mấy ní đang bất lực 😮‍💨,Chitchat,Negative
Alo bot ơi ơi mấy ní đang chán,Chitchat,Negative
Alo bot ơi ơi mấy ní đang stress 😮‍💨,Chitchat,Negative
Alo bot ơi ơi mấy ní đang vô tri,Chitchat,Negative
Alo bot ơi ơi ta đang buon,Chitchat,Negative
Alo bot ơi ơi ta đang bất lực,Chitchat,Negative
Alo bot ơi ơi ta đang bất lực id18560,Chitchat,Negative
Alo bot ơi ơi ta đang chán,Chitchat,Negative
Alo bot ơi ơi ta đang chán 😮‍💨,Chitchat,Negative
Alo bot ơi ơi ta đang nản,Chitchat,Negative
Alo bot ơi ơi ta đang suy,Chitchat,Negative
Alo bot ơi ơi ta đang suy 📉,Chitchat,Negative
Alo bot ơi ơi ta đang tổn thương 🥲,Chitchat,Negative
Alo bot ơi ơi ta đang vô tri,Chitchat,Negative
Alo bot ơi ơi ta đang áp lực,Chitchat,Negative
Alo bot ơi ơi tui đang buồn,Chitchat,Negative
Alo bot ơi ơi tui đang buồn 💔,Chitchat,Negative
Alo bot ơi ơi tui đang bất lực 📉,Chitchat,Negative
Alo bot ơi ơi tui đang chán,Chitchat,Negative
Alo bot ơi ơi tui đang mệt 💔,Chitchat,Negative
Alo bot ơi ơi tui đang mệt 🥺,Chitchat,Negative
Alo bot ơi ơi tui đang nản,Chitchat,Negative
Alo bot ơi ơi tui đang suy,Chitchat,Negative
Alo bot ơi ơi tui đang vô tri 💔,Chitchat,Negative
Alo bot ơi ơi tui đang áp lực 💔,Chitchat,Negative
Alo bot ơi ơi ông đang buon 🥲,Chitchat,Negative
Alo bot ơi ơi ông đang buồn 💔,Chitchat,Negative
Alo bot ơi ơi ông đang bất lực,Chitchat,Negative
Alo bot ơi ơi ông đang bất lực 🥺,Chitchat,Negative
Alo bot ơi ơi ông đang stress,Chitchat,Negative
Alo bot ơi ơi ông đang stress 💔,Chitchat,Negative
Alo bot ơi ơi ông đang suy,Chitchat,Negative
Alo bot ơi ơi đang buồn,Chitchat,Negative
Alo bot ơi ơi đang chán 💔,Chitchat,Negative
Alo bot ơi ơi đang mệt 😢,Chitchat,Negative
Alo bot ơi ơi đang suy 😭,Chitchat,Negative
Alo bot ơi ơi đang tổn thương,Chitchat,Negative
Alo bot ơi ơi đang tổn thương id15824,Chitchat,Negative
Alo bot ở đâu á,Chitchat,Neutral
Alo bot ở đâu á id18828,Chitchat,Neutral
Alo bot ở đâu á 🐧,Chitchat,Neutral
Alo bot ở đâu á 🤖,Chitchat,Neutral
Alo bạn ai tạo ra bạn,Chitchat,Neutral
Alo bạn ai tạo ra bạn id15378,Chitchat,Neutral
Alo bạn ai tạo ra bạn id16147,Chitchat,Neutral
Alo bạn ai tạo ra bạn id6278,Chitchat,Neutral
Alo bạn biết nói chuyện không,Chitchat,Neutral
Alo bạn bot làm đc gì 🤔,Chitchat,Neutral
Alo bạn bot làm được gì 💬,Chitchat,Neutral
Alo bạn bạn là ai,Chitchat,Neutral
Alo bạn là ai,Chitchat,Neutral
Alo bạn là ai id10409,Chitchat,Neutral
Alo bạn là ai id10537,Chitchat,Neutral
Alo bạn là ai id10680,Chitchat,Neutral
Alo bạn là ai id11061,Chitchat,Neutral
Alo bạn là ai id11948,Chitchat,Neutral
Alo bạn là ai id13525,Chitchat,Neutral
Alo bạn là ai id15050,Chitchat,Neutral
Alo bạn là ai id15494,Chitchat,Neutral
Alo bạn là ai id16154,Chitchat,Neutral
Alo bạn là ai id16217,Chitchat,Neutral
Alo bạn là ai id16705,Chitchat,Neutral
Alo bạn là ai id18383,Chitchat,Neutral
Alo bạn là ai id19702,Chitchat,Neutral
Alo bạn là ai id19866,Chitchat,Neutral
Alo bạn là ai id3219,Chitchat,Neutral
Alo bạn là ai id3262,Chitchat,Neutral
Alo bạn là ai id4897,Chitchat,Neutral
Alo bạn là ai id7587,Chitchat,Neutral
Alo bạn là ai id9120,Chitchat,Neutral
Alo bạn là ai ❓,Chitchat,Neutral
Alo bạn là ai ❓ id18117,Chitchat,Neutral
Alo bạn là ai 🐧,Chitchat,Neutral
Alo bạn là ai 👀,Chitchat,Neutral
Alo bạn là ai 👀 id19664,Chitchat,Neutral
Alo bạn là ai 💬,Chitchat,Neutral
Alo bạn là ai 🤔,Chitchat,Neutral
Alo bạn là ai 🤔 id19571,Chitchat,Neutral
Alo bạn là ai 🤖,Chitchat,Neutral
Alo bạn là ai 🤖 id11479,Chitchat,Neutral
Alo bạn là ai 🤖 id19033,Chitchat,Neutral
Alo bạn là nam hay nữ,Chitchat,Neutral
Alo bạn là nam hay nữ 🐧,Chitchat,Neutral
Alo bạn mấy tuổi rồi,Chitchat,Neutral
Alo bạn mấy tuổi rồi id10261,Chitchat,Neutral
Alo bạn mấy tuổi rồi 👀,Chitchat,Neutral
Alo bạn mấy tuổi rồi 🤔,Chitchat,Neutral
Alo bạn tên gì á,Chitchat,Neutral
Alo bạn tên gì á 🤔,Chitchat,Neutral
Alo bạn đang làm gì đấy,Chitchat,Neutral
Alo bạn ơi bro đang suy 🥺,Chitchat,Negative
Alo bạn ơi bro đang tổn thương 😢,Chitchat,Negative
Alo bạn ơi bro đang vô tri,Chitchat,Negative
Alo bạn ơi bro đang vô tri id19576,Chitchat,Negative
Alo bạn ơi bà đang buồn 💔,Chitchat,Negative
Alo bạn ơi bà đang buồn 😢,Chitchat,Negative
Alo bạn ơi bà đang stress,Chitchat,Negative
Alo bạn ơi bà đang stress id10480,Chitchat,Negative
Alo bạn ơi bà đang suy 💔,Chitchat,Negative
Alo bạn ơi bà đang tổn thương,Chitchat,Negative
